"Sum Root To Leaf Numbers"	"Time : O(); Space: O()
 
 Given a binary tree containing digits from 0-9 only,                       
 each root-to-leaf path could represent a number.                            
 An example is the root-to-leaf path 1->2->3 which represents the number 123.
 Find the total sum of all root-to-leaf numbers.                             
 
{@link https://leetcode.com/problems/sum-root-to-leaf-numbers/ }
 1. construct StringBuilder using integer."	"sumNumbers"	"### Java
```java
class BinaryTreeNode<T> {
    T data;
    BinaryTreeNode<T> left;
    BinaryTreeNode<T> right;

    public BinaryTreeNode() { }

    public BinaryTreeNode(T data, BinaryTreeNode<T> left, BinaryTreeNode<T> right) {
        this.data = data;
        this.left = left;
        this.right = right;
    }
}

public class Solution {

    public int sumNumbers(BinaryTreeNode<Integer> root) {
        if (root == null) {
            return 0;
        }
        List<StringBuilder> numStrs = sumNumbersList(root);
        int result = 0;
        for (StringBuilder numStr : numStrs) {
            result += Integer.parseInt(numStr.toString());
        }
        return result;
    }

    List<StringBuilder> sumNumbersList (BinaryTreeNode<Integer> root) {
        List<StringBuilder> result = new ArrayList<>();
        if (root == null) {
            return result;
        }
        if (root.left == null && root.right == null) {
            // reaching leaf node
            result.add(new StringBuilder("""" + root.data));
            return result;
        }
        result.addAll(sumNumbersList(root.left));
        result.addAll(sumNumbersList(root.right));
        String digit = """" + root.data;
        for (StringBuilder strBuilder : result) {
            strBuilder.insert(0, digit);
        }
        return result;
    }
}
```"	"binary_tree(int)[root];int
[1, 2, 3];25
[1, 2, null, 3];123
[1, null, 2, null, 3];123
[1, 2, 7, null, 4, null, 3, 5, 6];2664
[1, null];1
"
"Surrounded Regions"	"Time : O(); Space: O()
 
 Given a 2D board containing 'X' and 'O', capture all regions         
 surrounded by 'X'.                                                   
 A region is captured by flipping all 'O's into 'X's in               
 that surrounded region.                                              
 
{@link https://leetcode.com/problems/surrounded-regions/ }"	"solve"	"### Java
```java
public class Solution {

    /**
     * Label those ""0""s that are qualified for ""X"",  and then flip qualified 
     * ""0""s to ""X""s.
     * BFS from each ""0"" in boundary, and label all reachable ""0"" as ""B"".
     * These ""B""s will not be changed to ""X"" because they are not within 
     * regions ""completely"" surrounded by ""X"".
     * Then visit each cell in board and flip ""0"" to ""X"", flip ""B"" back to ""0"".
     */
    public String[][] solve(String[][] board) {
        if (board.length == 0 || board[0].length == 0) {
            return board;
        }
        int rows = board.length;
        int cols = board[0].length;
        // label reachable ""0""s from ""0"" in boundary
        for (int col = 0; col < cols; col++) {
            // 1st row
            bfs(board, 0, col, rows, cols);
            // last row
            bfs(board, rows - 1, col, rows, cols);
        }
        for (int row = 0; row < rows; row++) {
            // 1st column
            bfs(board, row, 0, rows, cols);
            // last column
            bfs(board, row, cols - 1, rows, cols);
        }

        // flip remaining ""0""s to ""X"" and ""B"" back to ""0""
        for (int i = 0; i < rows; i++) {
            for (int j = 0; j < cols; j++) {
                if (board[i][j].equals(""0"")) {
                    board[i][j] = ""X"";
                } else if (board[i][j].equals(""B"")) {
                    board[i][j] = ""0"";
                }
            }
        }
        return board;
    }

    private void bfs(String[][] board, int row, int col, int rows, int cols) {
        if (!board[row][col].equals(""0"")) {
            return;
        }
        // find all reachable ""0""s from board[row][col]
        Queue<Integer> reach = new LinkedList<>();
        reach.add(row * cols + col);
        while (!reach.isEmpty()) {
            int index = reach.poll();
            int r = index / cols;
            int c = index % cols;
            if (r >= 0 && r < rows
                    && c >= 0 && c < cols
                    && board[r][c].equals(""0"")) {
                board[r][c] = ""B"";
                reach.add(r * cols + c); 
                reach.add((r + 1) * cols + c);
                reach.add((r - 1) * cols + c);
                reach.add(r * cols + (c - 1));
                reach.add(r * cols + (c + 1));
            }
        }
    }
}
```"	"array(array(string))[board];array(array(string))
[];[]
[[""X"", ""X"", ""X"", ""X""], [""X"", ""0"", ""0"", ""X""], [""X"", ""X"", ""0"", ""X""], [""X"", ""0"", ""X"", ""X""]];[[""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""X"", ""X""], [""X"", ""0"", ""X"", ""X""]]
[[""X"", ""X"", ""X"", ""X""], [""X"", ""0"", ""0"", ""X""], [""X"", ""0"", ""0"", ""X""], [""X"", ""X"", ""X"", ""X""]];[[""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""X"", ""X""]]
[[""0"", ""0"", ""0"", ""0""], [""0"", ""0"", ""0"", ""0""], [""0"", ""0"", ""0"", ""0""], [""0"", ""0"", ""0"", ""0""]];[[""0"", ""0"", ""0"", ""0""], [""0"", ""0"", ""0"", ""0""], [""0"", ""0"", ""0"", ""0""], [""0"", ""0"", ""0"", ""0""]]
[[""X"", ""X"", ""X"", ""X""], [""X"", ""0"", ""X"", ""X""], [""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""0"", ""X""]];[[""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""0"", ""X""]]
[[""X"", ""X"", ""0"", ""0""], [""0"", ""X"", ""X"", ""X""], [""X"", ""0"", ""X"", ""X""], [""X"", ""0"", ""0"", ""X""]];[[""X"", ""X"", ""0"", ""0""], [""0"", ""X"", ""X"", ""X""], [""X"", ""0"", ""X"", ""X""], [""X"", ""0"", ""0"", ""X""]]
[[""X"", ""X"", ""X""], [""X"", ""0"", ""X""], [""X"", ""X"", ""X""]];[[""X"", ""X"", ""X""], [""X"", ""X"", ""X""], [""X"", ""X"", ""X""]]
"
"Palindrome Partitioning"	"Time : O(2^n); Space: O(2^n)
 
Description:
 Given a string s, partition s such that every substring of the 
 partition is a palindrome. 
 Return all possible palindrome partitioning of s. 
 
 For example, given s = ""aab"", 
 Return 
     [ 
         [""aa"",""b""], 
         [""a"",""a"",""b""] 
     ]
     
 
{@link https://leetcode.com/problems/palindrome-partitioning/ }"	"partition"	"### Java
```java
public class Solution {
    
    public List<List<String>> partition(String s) {
        List<List<String>> result = new ArrayList<>();
        int index = 0;
        List<String> path = new ArrayList<>();
        partition(s, index, path, result);
        return  result;
    }

    // backtracking
    private void partition(String s, int index, List<String> path,
            List<List<String>> result) {
        // base case
        if (index == s.length()) {
            result.add(path);
            return;
        }
        // recursive case
        for (int i = index; i < s.length(); i++) {
            String sub = s.substring(index, i + 1);
            if (isPalindrome(sub)) {
                List<String> newPath = new ArrayList<String>(path);
                newPath.add(sub);
                // go on searching
                partition(s, i + 1, newPath, result);
            }
        }
    }
    
    private Map<String, Boolean> memo = new HashMap<>();

    private boolean isPalindrome(String sub) {
        if (memo.containsKey(sub)) {
            return memo.get(sub);
        }
        boolean ispalin = true;
        for (int i = 0, j = sub.length() - 1; i < j; i++, j--) {
            if (sub.charAt(i) != sub.charAt(j)) {
                ispalin = false;
                break;
            }
        }
        memo.put(sub, ispalin);
        return ispalin;
    }
}
```"	"string[s];list(list(string))
""aab"";[[""aa"",""b""],[""a"",""a"",""b""]]
""a"";[[""a""]]
""abbab"";[[""a"",""b"",""b"",""a"",""b""],[""a"",""b"",""bab""],[""a"",""bb"",""a"",""b""],[""abba"",""b""]]
"
"Single Number"	"Time : O(N) ; Space: O(1)
 
Description:
Given an array of integers, every element appears twice except for one. 
Find that single one. 
Note: 
Your algorithm should have a linear runtime complexity. Could you 
implement it without using extra memory?
 
{@link https://leetcode.com/problems/single-number/ }"	"singleNumber"	"### Java
```java
public class Solution {

    public int singleNumber(int[] nums) {
        if (nums.length <= 0) {
            return 0;
        }
        int result = nums[0];
        for (int i = 1; i < nums.length; i++) {
            // xor operation: using the trick
            // same number ^ same number = 0
            result ^= nums[i];
        }
        return result;
    }
}
```"	"array(int)[nums];int
[];0
[ 1 ];1
[ 1, 2, 2 ];1
[ 2, 1, 2 ];1
"
"Word Break"	"Time : O(n^2); Space: O(1)
 
Description:
Given a string s and a dictionary of words dict, determine if s can be 
segmented into a space-separated sequence of one or more dictionary words. 
For example, given s = ""leetcode"", dict = [""leet"", ""code""]. 
Return true because ""leetcode"" can be segmented as ""leet code"".
 
{@link: https://leetcode.com/problems/word-break/ }"	"wordBreak"	"### Java
```java
public class Solution {

    /**
     * Check the whole string is breakable first.
     * If not breakable, then all other operations are a waste of time.
     */
    public List<String> wordBreak(String s, List<String> wordDict) {
        int n = s.length();
        // check whether whole string can be broken
        if (!wordBreakOk(s, wordDict)) {
            return new ArrayList<>();
        }

        // initialize
        List<List<String>> dp = new ArrayList<>();
        for (int i = 0; i <= n; i++) {
            dp.add(new ArrayList<>());
        }
        dp.get(n).add("""");

        for (int i = n - 1; i >= 0; i--) {
            for (int j = i; j <= n; j++) {
                String word = s.substring(i, j);
                if (wordDict.contains(word)) {
                    for (String sentence : dp.get(j)) {
                        StringBuilder sb = new StringBuilder(word);
                        if (!sentence.isEmpty()) {
                            // append white space between words
                            sb.append("" "").append(sentence);
                        }
                        dp.get(i).add(sb.toString());
                    }
                }
            }
        }
        return dp.get(0);
    }

    // solution from word break I
    private boolean wordBreakOk(String s, List<String> wordDict) {
        int len = s.length();
        // whether s[i : end] can be successfully broken
        boolean[] dp = new boolean[len + 1];
        dp[len] = true;
        for (int i = len - 1; i >= 0; i--) {
            for (int j = i; j <= len; j++) {
                if (wordDict.contains(s.substring(i, j)) && dp[j]) {
                    dp[i] = true;
                    break;
                }
            }
        }
        return dp[0];
    }
}
```"	"string[s];list(string)[wordDict];list(string)
""catsanddog"";[""cat"",""cats"",""and"",""sand"",""dog""];[""cats and dog"",""cat sand dog""]
""haha"";[""cat"",""cats"",""and"",""sand"",""dog""];[]
""catscatanddog"";[""cat"",""cats"",""and"",""sand"",""dog""];[""cats cat and dog""]
""dogcat"";[""cat"",""dog"",""dogcat""];[""dogcat"",""dog cat""]
""baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa"";[""a"", ""aa"", ""aaa"", ""aaaa"", ""aaaaa"", ""aaaaaa"", ""aaaaaaa"", ""aaaaaaaa"", ""aaaaaaaaa"", ""aaaaaaaaaa""];[]
""baab"";[""a"", ""aa"", ""ab"", ""b"", ""ba""];[""b a a b"", ""b a ab"", ""b aa b"", ""ba a b"", ""ba ab""]
"
"Linked List Cycle"	"Time : O(N); Space: O(1)
{@link https://leetcode.com/problems/linked-list-cycle/ }"	"hasCycle"	"### Java
```java
class ListNode<T> {
    T data;
    ListNode<T> next;

    public ListNode() { }

    public ListNode(T data, ListNode<T> next) {
        this.data = data;
        this.next = next;
    }
}

public class Solution {

    public boolean hasCycle(ListNode<Integer> head) {
        if (head == null || head.next == null) {
            return false;
        }
        ListNode<Integer> fast = head.next;
        ListNode<Integer> slow = head;
        while (fast != null && fast.next != null) {
            if (fast == slow || fast.next == slow) {
                return true;
            }
            fast = fast.next.next;
            slow = slow.next;
        }
        return false;
    }
}
```"	"linked_list(int)[head];bool
[1,1,2,2,3,3,4];false
[1,1,2,2,3,3,4,0];true
[1,1,2,2,3,3,4,1];true
[1,1,2,2,3,3,4,3];true
[1];false
[1,0];true
"
"Linked List Cycle I I"	"Time : O(N); Space : O(N)
 
Description: 
Given a linked list, return the node where the cycle begins. 
If there is no cycle, return null. 
Follow up: 
Can you solve it without using extra space?
 
{@link https://leetcode.com/problems/linked-list-cycle-ii/ }"	"detectCycle"	"### Java
```java
class ListNode<T> {
    T data;
    ListNode<T> next;

    public ListNode() { }

    public ListNode(T data, ListNode<T> next) {
        this.data = data;
        this.next = next;
    }
}

public class Solution {
    
    public ListNode<Integer> detectCycle(ListNode<Integer> head) {
        if (head == null) {
            return head;
        }
        ListNode slow = head;
        ListNode fast = head.next;
        while (fast != null && fast.next != null) {
            slow = slow.next;
            fast = fast.next.next;
            if (fast == slow.next) {
                break;
            }
        }
        // no cycle
        if (fast == null || fast.next == null) {
            return null;
        }
        fast = head;
        while (fast != slow) {
            fast = fast.next;
            slow = slow.next;
        }
        return fast;
    }
}
```"	"linked_list(int)[head];linked_list(int)
[3,1,4,2,0,3,-2,1];[4,0,-2]
[3];[]
[3];[3]
[1,1,2,2,3,2];[3]
[1,1,2,2,3];[]
"
"Reorder List"	"Time : O(N) ; Space: O(1)
 
Description:
Given a singly linked list L: L0→L1→…→Ln-1→Ln, 
reorder it to: L0→Ln→L1→Ln-1→L2→Ln-2→… 
You must do this in-place without altering the nodes' values. 
For example, Given {1,2,3,4}, reorder it to {1,4,2,3}.
 
{@link https://leetcode.com/problems/reorder-list/ }"	"reorderList"	"### Java
```java
class ListNode<T> {
    T data;
    ListNode<T> next;

    public ListNode() { }

    public ListNode(T data, ListNode<T> next) {
        this.data = data;
        this.next = next;
    }
}

public class Solution {
    public ListNode<Integer> reorderList(ListNode<Integer> head) {
        if (head == null || head.next == null) {
            return head;
        }
        ListNode<Integer> dummy = new ListNode<>();
        ListNode<Integer> fast = head;
        ListNode<Integer> slow = head;
        // let slow stops at the middle node
        while (fast != null && fast.next != null && fast.next.next != null) {
            fast = fast.next.next;
            slow = slow.next;
        }
        // reverse from slow.next to end
        ListNode<Integer> preMiddle = slow;
        ListNode<Integer> preCurrent = slow.next;
        while (preCurrent.next != null) {
            ListNode current = preCurrent.next;
            preCurrent.next = current.next;
            current.next = preMiddle.next;
            preMiddle.next = current;
        }

        ListNode<Integer> l2 = preMiddle.next;
        slow.next = null;

        // merge two lists (l2 might be one node less than l1)
        ListNode<Integer> l1 = head;
        ListNode<Integer> node = dummy;
        while (l2 != null) {
            node.next = l1;
            l1 = l1.next;
            node = node.next;
            node.next = l2;
            l2 = l2.next;
            node = node.next;
        }
        // last node in list1
        node.next = l1;

        return head;
    }
}
```"	"linked_list(int)[head];linked_list(int)
[1,1,2,2,3,3,4];[ 1, 4, 2, 3 ]
[1,1,2,2,3,3,4,4,5,5,6,6,7,7,8];[ 1, 8, 2, 7, 3, 6, 4, 5 ]
[1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9];[ 1, 9, 2, 8, 3, 7, 4, 6, 5 ]
[1];[ 1 ]
"
"Binary Tree Preorder Traversal"	"Time : O(); Space: O()
 
Description: 
Given a binary tree, return the preorder traversal of its nodes' values.
 
{@link https://leetcode.com/problems/binary-tree-preorder-traversal/ }"	"preorderTraversal"	"### Java
```java
class BinaryTreeNode<T> {
    T data;
    BinaryTreeNode<T> left;
    BinaryTreeNode<T> right;

    public BinaryTreeNode() { }

    public BinaryTreeNode(T data, BinaryTreeNode<T> left, BinaryTreeNode<T> right) {
        this.data = data;
        this.left = left;
        this.right = right;
    }
}

// iterative version
public class Solution {

    // Solution1: push right child before pushing left child
    public List<Integer> preorderTraversal(BinaryTreeNode<Integer> root) {
        List<Integer> result = new ArrayList<>();
        Stack<BinaryTreeNode<Integer>> stack = new Stack<>();
        stack.push(root);
        while (!stack.isEmpty()) {
            BinaryTreeNode<Integer> node = stack.pop();
            if (node != null) {
                result.add(node.data);
                // push right child before pushing left child
                stack.add(node.right);
                stack.add(node.left);
            }
        }
        return result;
    }
}
```"	"binary_tree(int)[root];list(int)
null;[]
[1, null, 2, 3];[1, 2, 3]
[1, 2, 3, 4, 5, 6, 7];[1, 2, 3, 4, 5, 6, 7]
[1, null];[1]
[1, 2, null, 3];[1, 2, 3]
[1, null, 2, null, 3];[1, 2, 3]
[5, 4, 8, 11, null, 13, 4, 7, 2, null, null, 5, 1];[5, 4, 11, 7, 2, 8, 13, 4, 5, 1]
[10, 5, 12, 4, 7];[10, 5, 4, 7, 12]
"
"Insertion Sort List"	"Time : O(N); Space: O(1)
 
Description: 
Sort a linked list using insertion sort.
 
 
{@link https://leetcode.com/problems/insertion-sort-list/ }"	"insertionSortList"	"### Java
```java
class ListNode<T> {
    T data;
    ListNode<T> next;

    public ListNode() { }

    public ListNode(T data, ListNode<T> next) {
        this.data = data;
        this.next = next;
    }
}

public class Solution {

    // insert node from the list into the newly constructed list.
    public ListNode<Integer> insertionSortList(ListNode<Integer> head) {
        ListNode<Integer> dummy = new ListNode<>();
        ListNode<Integer> listHead = head;
        ListNode<Integer> node = dummy;
        // insert each node from head list
        while (listHead != null) {
            node = dummy;
            while (node.next != null && node.next.data < listHead.data) {
                node = node.next;
            }
            // l1:       insert(listHead) --------> listHead.next
            // l2:  node  --------->  node.next
            // keep the head of l1 and move its head to its next node
            // then insert the original head between 'node' and 'node.next'
            ListNode insert = listHead;
            listHead = listHead.next;
            insert.next = node.next;
            node.next = insert;
        }
        return dummy.next;
    }
}
```"	"linked_list(int)[head];linked_list(int)
[1,1,2,2,3,3,4,4,5];[1,2,3,4,5]
[1,1,5,2,3,3,2,4,4];[1,2,3,4,5]
[5,1,4,2,3,3,2,4,1];[1,2,3,4,5]
[5];[5]
"
"Sort List"	"Time : O(nlgn) ; Space: O(1)
 
Description:
 
Sort a linked list in O(n log n) time using constant space complexity.
 
{@link https://leetcode.com/problems/sort-list/ }"	"sortList"	"### Java
```java
class ListNode<T> {
    T data;
    ListNode<T> next;

    public ListNode() { }

    public ListNode(T data, ListNode<T> next) {
        this.data = data;
        this.next = next;
    }
}

public class Solution {

     // simulating merge sort on linked list
    public ListNode<Integer> sortList(ListNode<Integer> head) {
        // base case
        if (head == null || head.next == null) {
            return head;
        }

        // find the middle node
        ListNode<Integer> fast = head.next;
        ListNode<Integer> slow = head;
        while (fast != null && fast.next != null) {
            fast = fast.next.next;
            slow = slow.next;
        }

        // cut list into two halves
        ListNode<Integer> second = slow.next;
        slow.next = null;

        // merge sort two parts
        ListNode<Integer> head1 = sortList(head);
        ListNode<Integer> head2 = sortList(second);
        ListNode<Integer> dummy = new ListNode();
        dummy.data = -1;
        ListNode<Integer> node = dummy;
        while (head1 != null && head2 != null) {
            if (head1.data < head2.data) {
                node.next = head1;
                head1 = head1.next;
            } else {
                node.next = head2;
                head2 = head2.next;
            }
            node = node.next;
        }
        // merge the remaining part
        node.next = head1 != null ? head1 : head2;
        return dummy.next;
    }
}
```"	"linked_list(int)[head];linked_list(int)
[];[]
[2];[2]
[1,1,2,2,3,3,4,4,5,5,6];[1,2,3,4,5,6]
[5,1,4,2,3,3,2,4,1];[1,2,3,4,5]
[4,1,6,2,2,3,7,4,91,5,1,6,10,7,23,8,5,9,5];[1,2,4,5,5,6,7,10,23,91]
[5,1,1,2,3,3,4,4,2];[1,2,3,4,5]
"
